sku,product_name,category,group,subgroup,brand,base_price,initial_ticket_price,costos
GROPABA004,TastyBites Organic Baking,Groceries,Pantry,Baking,TastyBites,-0.7100557123084551,-0.712717660073692,-0.5754189928860708
GROPABA005,FreshPick Organic Baking,Groceries,Pantry,Baking,FreshPick,-0.6932089317228733,-0.7012267179589936,-0.5609747789535188
GROPABA006,PantryBasics Organic Baking,Groceries,Pantry,Baking,PantryBasics,-0.7079498647352573,-0.7096014723815703,-0.5829551045030544
GROPABA007,GoodEats Premium Baking,Groceries,Pantry,Baking,GoodEats,-0.7130974921364074,-0.7117438514199039,-0.5699239114986868
GROPABA008,MarketEssentials Gourmet Baking,Groceries,Pantry,Baking,MarketEssentials,-0.7039721526525506,-0.710283138439222,-0.5567357161689654
GROPABA009,TastyBites Fresh Baking,Groceries,Pantry,Baking,TastyBites,-0.7239777045979289,-0.7238190787268752,-0.592375244024284
GROPABA010,GoodEats Gourmet Baking,Groceries,Pantry,Baking,GoodEats,-0.7176601618783357,-0.7121333748814191,-0.5741629742832401
GROPABA011,PantryBasics Gourmet Baking,Groceries,Pantry,Baking,PantryBasics,-0.7084178308626347,-0.7003502901705845,-0.5785590393931472
GROPABA012,FreshPick Premium Baking,Groceries,Pantry,Baking,FreshPick,-0.6921560079362744,-0.7022005266127817,-0.548100588274505
GROPABA013,MarketEssentials Classic Baking,Groceries,Pantry,Baking,MarketEssentials,-0.7070139324805028,-0.7105752810353584,-0.5835831138044697
GROPABA014,GoodEats Gourmet Baking,Groceries,Pantry,Baking,GoodEats,-0.7340389763365402,-0.7295645497842244,-0.5984983347130832
GROPABA015,GoodEats Classic Baking,Groceries,Pantry,Baking,GoodEats,-0.7314651626359653,-0.7306357393033911,-0.6002253602919753
GROPABA016,TastyBites Premium Baking,Groceries,Pantry,Baking,TastyBites,-0.7195320263878449,-0.7195343206502081,-0.5939452672778223
GROPABA017,PantryBasics Fresh Baking,Groceries,Pantry,Baking,PantryBasics,-0.7017493135475085,-0.7092119489200552,-0.5780880324170857
GROPABA018,FreshPick Classic Baking,Groceries,Pantry,Baking,FreshPick,-0.7202339755789108,-0.715639086035056,-0.5763610068381937
GROPABA019,GoodEats Natural Baking,Groceries,Pantry,Baking,GoodEats,-0.7051420679709937,-0.7016162414205088,-0.5740059719578863
GROPABA020,TastyBites Fresh Baking,Groceries,Pantry,Baking,TastyBites,-0.7363788069734267,-0.7283959793996787,-0.6003823626173291
TOYEDLE001,ImagineThat Adventure Learning,Toys,Educational,Learning,ImagineThat,-0.463671546244321,-0.44881551489714455,-0.41794566055618315
TOYEDLE002,ImagineThat Super Learning,Toys,Educational,Learning,ImagineThat,-0.5326965500324687,-0.5529156599870815,-0.4688144139708228
TOYEDLE003,ToyWorld Smart Learning,Toys,Educational,Learning,ToyWorld,-0.47466875023768695,-0.5023749908554844,-0.4962898209077424
TOYEDLE004,ImagineThat Fun Learning,Toys,Educational,Learning,ImagineThat,-0.49046260703666994,-0.4900076209523768,-0.49126574649641996
TOYEDLE005,PlayFun Creative Learning,Toys,Educational,Learning,PlayFun,-0.4685851905817824,-0.4901050018177556,-0.5022559092711878
TOYEDLE006,ToyWorld Junior Learning,Toys,Educational,Learning,ToyWorld,-0.4712759958142017,-0.4563138415313121,-0.474937504659622
TOYEDLE007,ToyWorld Super Learning,Toys,Educational,Learning,ToyWorld,-0.45805595271579375,-0.4449202802819926,-0.4163756373026449
TOYEDST001,ToyWorld Junior STEM,Toys,Educational,STEM,ToyWorld,-0.4892926917182267,-0.5008168970094237,-0.4560972256171629
TOYEDST002,ImagineThat Junior STEM,Toys,Educational,STEM,ImagineThat,-0.5066074384311857,-0.5083152236435913,-0.4584522604974703
TOYEDST003,PlayFun Junior STEM,Toys,Educational,STEM,PlayFun,-0.4375824346430381,-0.413076737303125,-0.4031874419729235
TOYEDST004,ToyWorld Adventure STEM,Toys,Educational,STEM,ToyWorld,-0.4209696371211449,-0.4321633869173698,-0.43364589309156576
TOYEDST005,ImagineThat Junior STEM,Toys,Educational,STEM,ImagineThat,-0.4678832413907164,-0.46059859960797933,-0.47007043257365344
TOYEDST006,ToyWorld Adventure STEM,Toys,Educational,STEM,ToyWorld,-0.4505684946777574,-0.4573850310504789,-0.42673779077599744
TOYEDST007,KidJoy Creative STEM,Toys,Educational,STEM,KidJoy,-0.5262620157810313,-0.5430801925838228,-0.5022559092711878
TOYEDST008,ImagineThat Fun STEM,Toys,Educational,STEM,ImagineThat,-0.42471336614016303,-0.4468678975895685,-0.4452640651677489
TOYEDAR001,ToyWorld Creative Arts & Crafts,Toys,Educational,Arts & Crafts,ToyWorld,-0.546033584662721,-0.5383085301802616,-0.4988018581134036
TOYEDAR002,ImagineThat Super Arts & Crafts,Toys,Educational,Arts & Crafts,ImagineThat,-0.5018107856255688,-0.5054911785476061,-0.5181131441319242
TOYEDAR003,ToyWorld Adventure Arts & Crafts,Toys,Educational,Arts & Crafts,ToyWorld,-0.5059054892401198,-0.49896666056722644,-0.467715397693346
TOYEDAR004,ImagineThat Adventure Arts & Crafts,Toys,Educational,Arts & Crafts,ImagineThat,-0.49841803120208344,-0.47023930528048047,-0.5031979232233108
TOYEDAR005,ImagineThat Junior Arts & Crafts,Toys,Educational,Arts & Crafts,ImagineThat,-0.4858999372947415,-0.5052964168168484,-0.4521721674833173
TOYEDAR006,ImagineThat Fun Arts & Crafts,Toys,Educational,Arts & Crafts,ImagineThat,-0.4814542590846574,-0.47997739181836047,-0.5108910371656483
TOYEDAR007,PlayFun Fun Arts & Crafts,Toys,Educational,Arts & Crafts,PlayFun,-0.41430111980601875,-0.44511504201275015,-0.4345879070436887
TOYEDAR008,PlayFun Adventure Arts & Crafts,Toys,Educational,Arts & Crafts,PlayFun,-0.5453316354716551,-0.5601218440251127,-0.5179561418065703
TOYEDAR009,ImagineThat Junior Arts & Crafts,Toys,Educational,Arts & Crafts,ImagineThat,-0.546384559258254,-0.5469754271989747,-0.4906377371950046
TOYEDAR010,ToyWorld Creative Arts & Crafts,Toys,Educational,Arts & Crafts,ToyWorld,-0.5090642605999165,-0.5282783010462452,-0.450602144229779
TOYACFI001,ImagineThat Adventure Figures,Toys,Action,Figures,ImagineThat,-0.41547103512446193,-0.38746556970850066,-0.4430660326127953
TOYACFI002,PlayFun Smart Figures,Toys,Action,Figures,PlayFun,-0.46507544462645284,-0.43440314682108216,-0.42359774426892094
TOYACFI003,ImagineThat Junior Figures,Toys,Action,Figures,ImagineThat,-0.5091812521317608,-0.513768552104804,-0.4454210674931027
TOYACFI004,KidJoy Smart Figures,Toys,Action,Figures,KidJoy,-0.4954932429059755,-0.49195523825995285,-0.4904807348696508
TOYACFI005,ToyWorld Adventure Figures,Toys,Action,Figures,ToyWorld,-0.528016888758696,-0.5246752090272296,-0.4934637790513735
TOYACFI006,PlayTime Junior Figures,Toys,Action,Figures,PlayTime,-0.442730062044188,-0.44540718460888656,-0.40585648150393855
TOYACFI007,PlayTime Fun Figures,Toys,Action,Figures,PlayTime,-0.5071923960904073,-0.5223380682581383,-0.5047679464768491
TOYACFI008,PlayFun Super Figures,Toys,Action,Figures,PlayFun,-0.5415879064526369,-0.551260185275642,-0.519212160409401
TOYACFI009,PlayTime Smart Figures,Toys,Action,Figures,PlayTime,-0.41395014521048573,-0.4233991090332778,-0.41496261637446047
TOYACVE001,PlayTime Super Vehicles,Toys,Action,Vehicles,PlayTime,-0.4681172244544051,-0.47033668614585933,-0.4928357697499582
TOYACVE002,KidJoy Creative Vehicles,Toys,Action,Vehicles,KidJoy,-0.46179968173481195,-0.4665388323960861,-0.45452720236362465
TOYACVE003,ToyWorld Junior Vehicles,Toys,Action,Vehicles,ToyWorld,-0.41020641619146764,-0.4004172248038811,-0.37586903736135774
TOYACVE004,KidJoy Adventure Vehicles,Toys,Action,Vehicles,KidJoy,-0.46975510590022557,-0.4864045289333613,-0.4471480930719948
TOYACVE005,KidJoy Smart Vehicles,Toys,Action,Vehicles,KidJoy,-0.49420633605568803,-0.494292379029044,-0.5167001232037398
TOYACVE006,ToyWorld Junior Vehicles,Toys,Action,Vehicles,ToyWorld,-0.47338184338739936,-0.4446281376858562,-0.4873406883625743
TOYACVE007,ImagineThat Creative Vehicles,Toys,Action,Vehicles,ImagineThat,-0.42202256090774376,-0.4185300657643378,-0.40240243034615436
TOYACVE008,PlayFun Junior Vehicles,Toys,Action,Vehicles,PlayFun,-0.4275211629044267,-0.4069417427842606,-0.4703844372243611
TOYACVE009,ToyWorld Smart Vehicles,Toys,Action,Vehicles,ToyWorld,-0.5321115923732472,-0.5420090030646559,-0.4771355372145756
TOYACPL001,KidJoy Smart Playsets,Toys,Action,Playsets,KidJoy,-0.4265852306496722,-0.4490102766279021,-0.3816781233994493
TOYACPL002,ToyWorld Super Playsets,Toys,Action,Playsets,ToyWorld,-0.48473002197629833,-0.48445691162578525,-0.4242257535703362
TOYACPL003,PlayFun Fun Playsets,Toys,Action,Playsets,PlayFun,-0.42845709515918123,-0.43566909807100657,-0.42139971171396734
TOYACPL004,KidJoy Smart Playsets,Toys,Action,Playsets,KidJoy,-0.5095322267272937,-0.494292379029044,-0.5110480394910021
TOYACPL005,ImagineThat Smart Playsets,Toys,Action,Playsets,ImagineThat,-0.4953762513741313,-0.4945845216251804,-0.474937504659622
TOYACPL006,ToyWorld Super Playsets,Toys,Action,Playsets,ToyWorld,-0.4685851905817824,-0.4384931431669918,-0.4224987279914441
TOYGABO001,KidJoy Creative Board Games,Toys,Games,Board Games,KidJoy,-0.49245146307802334,-0.4762769189339661,-0.44432205121562596
TOYGABO002,KidJoy Super Board Games,Toys,Games,Board Games,KidJoy,-0.46917014824100395,-0.48591762460646726,-0.41417760474769133
TOYGABO003,ToyWorld Smart Board Games,Toys,Games,Board Games,ToyWorld,-0.5343344314782892,-0.5359713894111703,-0.47399549070749913
TOYGABO004,ImagineThat Smart Board Games,Toys,Games,Board Games,ImagineThat,-0.43079692579606765,-0.4587483631657821,-0.3904702536192636
TOYGABO005,PlayTime Junior Board Games,Toys,Games,Board Games,PlayTime,-0.42564929839491755,-0.42378863249479304,-0.43474490936904253
TOYGABO006,PlayTime Fun Board Games,Toys,Games,Board Games,PlayTime,-0.46168269020296754,-0.4900076209523768,-0.4111945605659686
TOYGABO007,PlayFun Smart Board Games,Toys,Games,Board Games,PlayFun,-0.48274116593494487,-0.4685838305690409,-0.4499741349283637
TOYGABO008,ImagineThat Smart Board Games,Toys,Games,Board Games,ImagineThat,-0.4524403591872665,-0.4639095490308585,-0.48420064185549777
TOYGABO009,ToyWorld Super Board Games,Toys,Games,Board Games,ToyWorld,-0.4992369719249938,-0.5102628409511671,-0.45154415818190197
TOYGABO010,ImagineThat Junior Board Games,Toys,Games,Board Games,ImagineThat,-0.5200614645932824,-0.5441513821029895,-0.45437020003827083
TOYGABO011,PlayFun Fun Board Games,Toys,Games,Board Games,PlayFun,-0.409621458532246,-0.3854205715355459,-0.3984773722123087
TOYGABO012,KidJoy Smart Board Games,Toys,Games,Board Games,KidJoy,-0.5082453198770063,-0.494292379029044,-0.5265912697010309
TOYGACA001,PlayTime Junior Card Games,Toys,Games,Card Games,PlayTime,-0.4325517987737324,-0.45504789028138776,-0.40821151638424596
TOYGACA002,ImagineThat Fun Card Games,Toys,Games,Card Games,ImagineThat,-0.44389997736263126,-0.432552910378885,-0.413549595446276
TOYGACA003,PlayFun Smart Card Games,Toys,Games,Card Games,PlayFun,-0.44214510438496646,-0.4336240998980518,-0.40412945592504645
TOYGACA004,ToyWorld Junior Card Games,Toys,Games,Card Games,ToyWorld,-0.5372592197743972,-0.5565187520060971,-0.5049249488022028
TOYGACA005,KidJoy Smart Card Games,Toys,Games,Card Games,KidJoy,-0.49245146307802334,-0.5156187885470012,-0.48247361627660573
TOYGACA006,KidJoy Fun Card Games,Toys,Games,Card Games,KidJoy,-0.5006408703071256,-0.48250929431820927,-0.5138740813473709
TOYGACA007,PlayTime Fun Card Games,Toys,Games,Card Games,PlayTime,-0.4166409504429051,-0.3841546202856215,-0.4705414395497149
TOYGACA008,ImagineThat Creative Card Games,Toys,Games,Card Games,ImagineThat,-0.47630663168350734,-0.5000378500863932,-0.482159611625898
TOYGACA009,ToyWorld Junior Card Games,Toys,Games,Card Games,ToyWorld,-0.4793484115114597,-0.4660519280691921,-0.4374139489000576
TOYGACA010,ImagineThat Junior Card Games,Toys,Games,Card Games,ImagineThat,-0.5426408302392357,-0.5459042376798079,-0.5405644766575214
TOYGAPU001,PlayTime Creative Puzzles,Toys,Games,Puzzles,PlayTime,-0.5082453198770063,-0.518637595373744,-0.5077509906585717
TOYGAPU002,PlayTime Creative Puzzles,Toys,Games,Puzzles,PlayTime,-0.4368804854519721,-0.44190147345524977,-0.39141226757138653
TOYGAPU003,KidJoy Creative Puzzles,Toys,Games,Puzzles,KidJoy,-0.422490527035121,-0.4229122047063838,-0.4465200837705795
TOYGAPU004,ImagineThat Fun Puzzles,Toys,Games,Puzzles,ImagineThat,-0.5179556170200846,-0.49176047652919525,-0.4793335697695291
TOYGAPU005,ToyWorld Fun Puzzles,Toys,Games,Puzzles,ToyWorld,-0.4649584530946085,-0.45475574768525134,-0.4694424232722381
TOYGAPU006,PlayTime Junior Puzzles,Toys,Games,Puzzles,PlayTime,-0.5323455754369358,-0.5309075844114728,-0.46975642792294575
